title,web,cite,pdf,abstract
How digital tools impact convergent and divergent thinking in design ideation,https://dl.acm.org/doi/abs/10.1145/3411764.3445062,20,http://www.peterdalsgaard.com/documents/publications/Frich%202021%20-%20How%20Digital%20Tools%20Impact%20Convergent%20and%20Divergent%20Thinking%20in%20Design%20Ideation.pdf,
“Why are you playing games? You are a girl!”: Exploring gender biases in Esports,https://dl.acm.org/doi/abs/10.1145/3411764.3445248,18,https://www.researchgate.net/profile/Casper-Harteveld/publication/351421640_Why_Are_You_Playing_Games_You_Are_a_Girl_Exploring_Gender_Biases_in_Esports/links/610179f2169a1a0103c3709c/Why-Are-You-Playing-Games-You-Are-a-Girl-Exploring-Gender-Biases-in-Esports.pdf,
Investigating the accessibility of crowdwork tasks on Mechanical Turk,https://dl.acm.org/doi/abs/10.1145/3411764.3445291,20,https://dl.acm.org/doi/pdf/10.1145/3411764.3445291,
“Can I not be suicidal on a Sunday?”: understanding technology-mediated pathways to mental health support,https://dl.acm.org/doi/abs/10.1145/3411764.3445410,21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9128312/,
Towards understanding how readers integrate charts and captions: A case study with line charts,https://dl.acm.org/doi/abs/10.1145/3411764.3445443,24,https://dl.acm.org/doi/pdf/10.1145/3411764.3445443,
Storycoder: Teaching computational thinking concepts through storytelling in a voice-guided app for children,https://dl.acm.org/doi/abs/10.1145/3411764.3445039,20,https://hci.stanford.edu/publications/2021/dietz_storyCoder/StoryCoder.pdf,
A critique of electrodermal activity practices at chi,https://dl.acm.org/doi/abs/10.1145/3411764.3445370,20,,
Surfacing the voices of people with dementia: Strategies for effective inclusion of proxy stakeholders in qualitative research,https://dl.acm.org/doi/abs/10.1145/3411764.3445756,21,https://escholarship.mcgill.ca/downloads/fb494f005,
"Trade-offs for substituting a human with an agent in a pair programming context: the good, the bad, and the ugly",https://dl.acm.org/doi/abs/10.1145/3411764.3445659,19,http://sandeepkuttal.ens.utulsa.edu/Publications/HA_PP_GBU.pdf,
Radi-Eye: Hands-free radial interfaces for 3D interaction using gaze-activated head-crossing,https://dl.acm.org/doi/abs/10.1145/3411764.3445697,21,https://eprints.lancs.ac.uk/id/eprint/150916/1/Radi_Eye_Accepted_Version.pdf,
What do hackathons do? Understanding participation in hackathons through program theory analysis,https://dl.acm.org/doi/abs/10.1145/3411764.3445198,21,https://vbn.aau.dk/files/406122412/CHI2021_Hackathons_Copy_.pdf,
“They See You're a Girl if You Pick a Pink Robot with a Skirt”: A Qualitative Study of How Children Conceptualize Data Processing and Digital Privacy Risks,https://dl.acm.org/doi/abs/10.1145/3411764.3445333,18,,
Self-e: Smartphone-supported guidance for customizable self-experimentation,https://dl.acm.org/doi/abs/10.1145/3411764.3445100,20,https://dl.acm.org/doi/pdf/10.1145/3411764.3445100,
Drone in love: Emotional perception of facial expressions on flying robots,https://dl.acm.org/doi/abs/10.1145/3411764.3445495,20,,
Exploring the use of a voice-based conversational agent to empower adolescents with autism spectrum disorder,https://dl.acm.org/doi/abs/10.1145/3411764.3445116,21,,
Tabletop games in the age of remote collaboration: Design opportunities for a socially connected game experience,https://dl.acm.org/doi/abs/10.1145/3411764.3445512,19,https://par.nsf.gov/servlets/purl/10237337,
Assisting manipulation and grasping in robot teleoperation with augmented reality visual cues,https://dl.acm.org/doi/abs/10.1145/3411764.3445398,20,https://hci.w-hs.de/wp-content/uploads/2021/03/pub_VisualCuesCHI_compressed.pdf,
Assessing social anxiety through digital biomarkers embedded in a gaming task,https://dl.acm.org/doi/abs/10.1145/3411764.3445238,18,https://www.researchgate.net/profile/Martin-Dechant/publication/351421577_Assessing_Social_Anxiety_Through_Digital_Biomarkers_Embedded_in_a_Gaming_Task/links/609d8f25458515c2658ca8fa/Assessing-Social-Anxiety-Through-Digital-Biomarkers-Embedded-in-a-Gaming-Task.pdf,
Data animator: Authoring expressive animated data graphics,https://dl.acm.org/doi/abs/10.1145/3411764.3445747,22,http://www.zcliu.org/animate/CHI21-DataAnimator.pdf,
Touchscreen typing as optimal supervisory control,https://dl.acm.org/doi/abs/10.1145/3411764.3445483,20,https://dl.acm.org/doi/pdf/10.1145/3411764.3445483,
Distance perception with a video see-through head-mounted display,https://dl.acm.org/doi/abs/10.1145/3411764.3445223,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445223,
Danceon: Culturally responsive creative computing,https://dl.acm.org/doi/abs/10.1145/3411764.3445149,21,https://dl.acm.org/doi/pdf/10.1145/3411764.3445149,
Pose-on-the-go: Approximating user pose with smartphone sensor fusion and inverse kinematics,https://dl.acm.org/doi/abs/10.1145/3411764.3445582,17,https://dl.acm.org/doi/pdf/10.1145/3411764.3445582,
The development and validation of the technology-supported reflection inventory,https://dl.acm.org/doi/abs/10.1145/3411764.3445673,25,https://dl.acm.org/doi/pdf/10.1145/3411764.3445673,
AdolescentBot: Understanding opportunities for chatbots in combating adolescent sexual and reproductive health problems in Bangladesh,https://dl.acm.org/doi/abs/10.1145/3411764.3445694,18,http://rifatshahriyar.github.io/files/CHI1.pdf,
Technology developments in touch-based accessible graphics: A systematic review of research 2010-2020,https://dl.acm.org/doi/abs/10.1145/3411764.3445207,22,https://arxiv.org/pdf/2102.01273,
Can a humorous conversational agent enhance learning experience and outcomes?,https://dl.acm.org/doi/abs/10.1145/3411764.3445068,19,https://arxiv.org/pdf/2108.11259,
"Rcea-360vr: Real-time, continuous emotion annotation in 360 vr videos for collecting precise viewport-dependent ground truth labels",https://dl.acm.org/doi/abs/10.1145/3411764.3445487,20,https://abdoelali.com/pdfs/chi2021_rcea360vr_preprint.pdf,
Understanding gender differences in pricing strategies in online labor marketplaces,https://dl.acm.org/doi/abs/10.1145/3411764.3445636,21,https://dl.acm.org/doi/pdf/10.1145/3411764.3445636,
Feels like team spirit: Biometric and strategic interdependence in asymmetric multiplayer VR games,https://dl.acm.org/doi/abs/10.1145/3411764.3445492,21,https://www.uni-ulm.de/fileadmin/website_uni_ulm/iui.inst.100/1-hci/hci-paper/2021/2021_CHI_Feels_like_Team_Spirit_Karaosmanoglu_author_version_compressed.pdf,
Accessibility of high-fidelity prototyping tools,https://dl.acm.org/doi/abs/10.1145/3411764.3445520,20,https://www.researchgate.net/profile/Kristen-Shinohara/publication/348690811_Accessibility_of_High-Fidelity_Prototyping_Tools/links/600b2c7f92851c13fe2d7810/Accessibility-of-High-Fidelity-Prototyping-Tools.pdf,
Identifying manipulative advertising techniques in xr through scenario construction,https://dl.acm.org/doi/abs/10.1145/3411764.3445253,24,https://mhaidli.github.io/papers/CHI_2021_XR_Advertising_Manipulation.pdf,
Evaluating an app to promote a better visit through shared activities for people living with dementia and their families,https://dl.acm.org/doi/abs/10.1145/3411764.3445764,17,https://researchbank.swinburne.edu.au/file/a23b4231-28c8-4eee-a2dc-31f09118bf71/1/2021-munoz-evaluating_an_app.pdf,
MagnetIO: Passive yet interactive soft haptic patches anywhere,https://dl.acm.org/doi/abs/10.1145/3411764.3445543,18,https://www.researchgate.net/profile/Alex-Mazursky/publication/351561578_MagnetIO_Passive_yet_Interactive_Soft_Haptic_Patches_Anywhere/links/609d57c1a6fdcccacb5151e2/MagnetIO-Passive-yet-Interactive-Soft-Haptic-Patches-Anywhere.pdf,
Designing effective interview chatbots: Automatic chatbot profiling and design suggestion generation for chatbot debugging,https://dl.acm.org/doi/abs/10.1145/3411764.3445569,20,https://dl.acm.org/doi/pdf/10.1145/3411764.3445569,
Designing a conversational agent for sexual assault survivors: defining burden of self-disclosure and envisioning survivor-centered solutions,https://dl.acm.org/doi/abs/10.1145/3411764.3445133,17,,
Exploring semi-supervised learning for predicting listener backchannels,https://dl.acm.org/doi/abs/10.1145/3411764.3445449,19,https://arxiv.org/pdf/2101.01899,
Let's frets! assisting guitar students during practice via capacitive sensing,https://dl.acm.org/doi/abs/10.1145/3411764.3445595,18,https://drive.google.com/file/d/1FcEjQEcMcihJpMSDV1T4_4gbH3A-kcju/view,
Timelines: A world-building activity for values advocacy,https://dl.acm.org/doi/abs/10.1145/3411764.3445447,22,https://dl.acm.org/doi/pdf/10.1145/3411764.3445447,
Spatial labeling: leveraging spatial layout for improving label quality in non-expert image annotation,https://dl.acm.org/doi/abs/10.1145/3411764.3445165,16,https://www-ui.is.s.u-tokyo.ac.jp/~takeo/papers/chia-ming_chi2021_spatial.pdf,
The role of social presence for cooperation in augmented reality on head mounted devices: A literature review,https://dl.acm.org/doi/abs/10.1145/3411764.3445633,16,,
Female by default?–exploring the effect of voice assistant gender and pitch on trait and trust attribution,https://dl.acm.org/doi/abs/10.1145/3411763.3451623,34,https://www.researchgate.net/profile/Jan-Marco-Leimeister/publication/351427517_Female_by_Default_-_Exploring_the_Effect_of_Voice_Assistant_Gender_and_Pitch_on_Trait_and_Trust_Attribution/links/609b8c2aa6fdcceef8b5de1d/Female-by-Default-Exploring-the-Effect-of-Voice-Assistant-Gender-and-Pitch-on-Trait-and-Trust-Attribution.pdf,
GuideCopter-A precise drone-based haptic guidance interface for blind or visually impaired people,https://dl.acm.org/doi/abs/10.1145/3411764.3445676,17,https://www.researchgate.net/profile/Matthias-Kranz-2/publication/351419461_GuideCopter_-_A_Precise_Drone-Based_Haptic_Guidance_Interface_for_Blind_or_Visually_Impaired_People/links/60b7149992851cde884a9007/GuideCopter-A-Precise-Drone-Based-Haptic-Guidance-Interface-for-Blind-or-Visually-Impaired-People.pdf,
Can you hear my heartbeat?: hearing an expressive biosignal elicits empathy,https://dl.acm.org/doi/abs/10.1145/3411764.3445545,18,https://www.microsoft.com/en-us/research/uploads/prod/2022/01/CHI_2021_Preprint.pdf,
User authentication via electrical muscle stimulation,https://dl.acm.org/doi/abs/10.1145/3411764.3445441,19,https://dl.acm.org/doi/fullHtml/10.1145/3411764.3445441,
Firefox voice: An open and extensible voice assistant built upon the web,https://dl.acm.org/doi/abs/10.1145/3411764.3445409,19,https://dl.acm.org/doi/pdf/10.1145/3411764.3445409,
Understanding blind screen-reader users' experiences of digital artboards,https://dl.acm.org/doi/abs/10.1145/3411764.3445242,18,http://faculty.washington.edu/alexisr/artboardUserStudy.pdf,
What makes civic tech initiatives to last over time? Dissecting two global cases,https://dl.acm.org/doi/abs/10.1145/3411764.3445667,19,https://dl.acm.org/doi/pdf/10.1145/3411764.3445667,
Social VR: A new medium for remote communication and collaboration,https://dl.acm.org/doi/abs/10.1145/3411763.3441346,45,https://pure.tudelft.nl/ws/files/90953938/3411763.3441346.pdf,
Umlaut: Debugging deep learning programs using program structure and model behavior,https://dl.acm.org/doi/abs/10.1145/3411764.3445538,17,https://dl.acm.org/doi/pdf/10.1145/3411764.3445538,
Chasing play on TikTok from populations with disabilities to inspire playful and inclusive technology design,https://dl.acm.org/doi/abs/10.1145/3411764.3445303,20,https://dl.acm.org/doi/pdf/10.1145/3411764.3445303,
Touch without touching: Overcoming social distancing in semi-intimate relationships with sanstouch,https://dl.acm.org/doi/abs/10.1145/3411764.3445612,19,https://hal.science/hal-03264979/file/Touch%20without%20Touching_%20Overcoming%20Social%20Distancing%20in%20Semi-Intimate%20Relationships%20with%20SansTouch.pdf,
Overlooking context: How do defaults and framing reduce deliberation in smart home privacy decision-making?,https://dl.acm.org/doi/abs/10.1145/3411764.3445672,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445672,
Bolder is better: Raising user awareness through salient and concise privacy notices,https://dl.acm.org/doi/abs/10.1145/3411764.3445516,20,https://arxiv.org/pdf/2101.08021,
Unpacking “boardgames with apps”: The hybrid digital boardgame model,https://dl.acm.org/doi/abs/10.1145/3411764.3445077,16,,
Documented: Embedding information onto and retrieving information from 3D printed objects,https://dl.acm.org/doi/abs/10.1145/3411764.3445551,18,,
MetaMap: Supporting visual metaphor ideation through multi-dimensional example-based exploration,https://dl.acm.org/doi/abs/10.1145/3411764.3445325,17,,
From FOMO to JOMO: Examining the fear and joy of missing out and presence in a 360 video viewing experience,https://dl.acm.org/doi/abs/10.1145/3411764.3445183,19,https://dl.acm.org/doi/pdf/10.1145/3411764.3445183,
ThermoCaress: A wearable haptic device with illusory moving thermal stimulation,https://dl.acm.org/doi/abs/10.1145/3411764.3445777,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445777,
Problem-solving efficiency and cognitive load for adaptive parsons problems vs. writing the equivalent code,https://dl.acm.org/doi/abs/10.1145/3411764.3445292,18,,
Privacymic: Utilizing inaudible frequencies for privacy preserving daily activity recognition,https://dl.acm.org/doi/abs/10.1145/3411764.3445169,16,,
Itsy-bits: Fabrication and recognition of 3d-printed tangibles with small footprints on capacitive touchscreens,https://dl.acm.org/doi/abs/10.1145/3411764.3445502,18,https://mschmitz.org/publications/schmitz2021itsybits.pdf,
Toward automatic audio description generation for accessible videos,https://dl.acm.org/doi/abs/10.1145/3411764.3445347,18,https://par.nsf.gov/servlets/purl/10223292,
Thermoformed Circuit Boards: Fabrication of highly conductive freeform 3D printed circuit boards with heat bending,https://dl.acm.org/doi/abs/10.1145/3411764.3445469,21,https://arxiv.org/pdf/2011.06473,
Enabling personal computational handweaving with a low-cost jacquard loom,https://dl.acm.org/doi/abs/10.1145/3411764.3445750,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445750,
Learning to automate chart layout configurations using crowdsourced paired comparison,https://dl.acm.org/doi/abs/10.1145/3411764.3445179,20,https://arxiv.org/pdf/2101.03680,
Rubyslippers: Supporting content-based voice navigation for how-to videos,https://dl.acm.org/doi/abs/10.1145/3411764.3445131,18,https://kixlab.github.io/website-files/2021/chi2021-RubySlippers-paper.pdf,
Attitudes surrounding an imperfect AI autograder,https://dl.acm.org/doi/abs/10.1145/3411764.3445424,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445424,
Cody: An AI-based system to semi-automate coding for qualitative research,https://dl.acm.org/doi/abs/10.1145/3411764.3445591,19,https://scholar.archive.org/work/etynglhponcbjn3k3d4dmojrne/access/wayback/https://publikationen.bibliothek.kit.edu/1000128503/99737019,
Handpainter-3d sketching in vr with hand-based physical proxy,https://dl.acm.org/doi/abs/10.1145/3411764.3445302,18,,
Avoiding the Turing tarpit: Learning conversational programming by starting from code's purpose,https://dl.acm.org/doi/abs/10.1145/3411764.3445571,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445571,
Returning to the office during the COVID-19 pandemic recovery: Early indicators from China,https://dl.acm.org/doi/abs/10.1145/3411763.3451685,30,https://www.microsoft.com/en-us/research/uploads/prod/2021/03/WFH_CHI2021.pdf,
Picturing it!: The effect of image styles on user perceptions of personas,https://dl.acm.org/doi/abs/10.1145/3411764.3445360,15,http://www.bernardjjansen.com/uploads/2/4/1/8/24188166/3411764.3445360.pdf,
Method for exploring generative adversarial networks (gans) via automatically generated image galleries,https://dl.acm.org/doi/abs/10.1145/3411764.3445714,16,,
Health data in fertility care: an ecological perspective,https://dl.acm.org/doi/abs/10.1145/3411764.3445189,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445189,
The ethics of multiplayer game design and community management: Industry perspectives and challenges,https://dl.acm.org/doi/abs/10.1145/3411764.3445363,15,,
What Happens After Death? Using a Design Workbook to Understand User Expectations for Preparing Their Data,https://dl.acm.org/doi/abs/10.1145/3411764.3445359,16,https://www.researchgate.net/profile/Janet-Chen-7/publication/351366182_What_Happens_After_Death_Using_a_Design_Workbook_to_Understand_User_Expectations_for_Preparing_their_Data/links/60944a6ba6fdccaebd11dc37/What-Happens-After-Death-Using-a-Design-Workbook-to-Understand-User-Expectations-for-Preparing-their-Data.pdf,
Breakdowns and breakthroughs: Observing musicians' responses to the COVID-19 pandemic,https://dl.acm.org/doi/abs/10.1145/3411764.3445192,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445192,
Encounters with visual misinformation and labels across platforms: An interview and diary study to inform ecosystem approaches to misinformation interventions,https://dl.acm.org/doi/abs/10.1145/3411763.3451807,34,https://arxiv.org/pdf/2011.12758,
Guideband: Intuitive 3d multilevel force guidance on a wristband in virtual reality,https://dl.acm.org/doi/abs/10.1145/3411764.3445262,14,,
ShrinCage: 4D printing accessories that self-adapt,https://dl.acm.org/doi/abs/10.1145/3411764.3445220,15,https://www.morphingmatter.cs.cmu.edu/s/shrinkage_chi2021.pdf,
Voicemoji: Emoji entry using voice for visually impaired people,https://dl.acm.org/doi/abs/10.1145/3411764.3445338,15,https://qishengli.me/files/2021-Voicemoji.pdf,
Say It All: Feedback for Improving Non-Visual Presentation Accessibility,https://dl.acm.org/doi/abs/10.1145/3411764.3445572,17,https://dl.acm.org/doi/pdf/10.1145/3411764.3445572,
Designing menstrual technologies with adolescents,https://dl.acm.org/doi/abs/10.1145/3411764.3445471,14,https://www.diva-portal.org/smash/get/diva2:1537184/FULLTEXT02.pdf,
Designing interactive transfer learning tools for ML non-experts,https://dl.acm.org/doi/abs/10.1145/3411764.3445096,14,,
Adaptifont: Increasing individuals' reading speed with a generative font model and bayesian optimization,https://dl.acm.org/doi/abs/10.1145/3411764.3445140,15,https://arxiv.org/pdf/2104.10741,
Journalistic source discovery: Supporting the identification of news sources in user generated content,https://dl.acm.org/doi/abs/10.1145/3411764.3445266,15,https://dl.acm.org/doi/pdf/10.1145/3411764.3445266,
Programmable smart home toolkits should better address households' social needs,https://dl.acm.org/doi/abs/10.1145/3411764.3445770,17,https://dl.acm.org/doi/pdf/10.1145/3411764.3445770,
CoNotate: Suggesting queries based on notes promotes knowledge discovery,https://dl.acm.org/doi/abs/10.1145/3411764.3445618,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445618,
Facesight: Enabling hand-to-face gesture interaction on ar glasses with a downward-facing camera vision,https://dl.acm.org/doi/abs/10.1145/3411764.3445484,15,https://drive.google.com/file/d/1pYzKIIVwVbnGRez4kkQcEQMf1BGeu8To/view,
Ethical user interfaces: Exploring the effects of dark patterns on facebook,https://dl.acm.org/doi/abs/10.1145/3411763.3451659,28,https://dl.acm.org/doi/pdf/10.1145/3411763.3451659,
Azalea: Co-experience in remote dialog through diminished reality and somaesthetic interaction design,https://dl.acm.org/doi/abs/10.1145/3411764.3445052,15,https://www.researchgate.net/profile/Sjoerd-Hendriks/publication/351423416_Azalea_Co-experience_in_Remote_Dialog_through_Diminished_Reality_and_Somaesthetic_Interaction_Design/links/60d97988a6fdccb745ecd369/Azalea-Co-experience-in-Remote-Dialog-through-Diminished-Reality-and-Somaesthetic-Interaction-Design.pdf,
Cast: Authoring data-driven chart animations,https://dl.acm.org/doi/abs/10.1145/3411764.3445452,15,https://www.academia.edu/download/93945397/CAST-CHI2021.pdf,
Braving citational justice in human-computer interaction,https://dl.acm.org/doi/abs/10.1145/3411763.3450389,26,https://www.nehakumar.org/s/Citational-Justice.pdf,
Morpheesplug: A toolkit for prototyping shape-changing interfaces,https://dl.acm.org/doi/abs/10.1145/3411764.3445786,15,,
Exploring asymmetric roles in mixed-ability gaming,https://dl.acm.org/doi/abs/10.1145/3411764.3445494,17,https://dl.acm.org/doi/pdf/10.1145/3411764.3445494,
Activity recognition with moving cameras and few training examples: applications for detection of autism-related headbanging,https://dl.acm.org/doi/abs/10.1145/3411763.3451701,29,https://dl.acm.org/doi/pdf/10.1145/3411763.3451701,
It Takes More Than One Hand to Clap: On the Role of 'Care'in Maintaining Design Results.,https://dl.acm.org/doi/abs/10.1145/3411764.3445389,17,https://www.researchgate.net/profile/Max-Krueger-5/publication/350439065_It_Takes_More_Than_One_Hand_to_Clap_On_the_Role_of_%27Care%27_in_Maintaining_Design_Results/links/605f413ca6fdccbfea0f4077/It-Takes-More-Than-One-Hand-to-Clap-On-the-Role-of-Care-in-Maintaining-Design-Results.pdf,
Building for 'we': safety settings for couples with memory concerns,https://dl.acm.org/doi/abs/10.1145/3411764.3445071,15,https://dl.acm.org/doi/pdf/10.1145/3411764.3445071,
Exploring awareness of breathing through deep touch pressure,https://dl.acm.org/doi/abs/10.1145/3411764.3445533,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445533,
"“Whatever the emotional experience, it's up to them”: Insights from designers of emotionally impactful games",https://dl.acm.org/doi/abs/10.1145/3411764.3445286,16,https://openaccess.city.ac.uk/id/eprint/26191/1/,
“You Gotta Watch What You Say”: Surveillance of Communication with Incarcerated People,https://dl.acm.org/doi/abs/10.1145/3411764.3445055,15,https://dl.acm.org/doi/pdf/10.1145/3411764.3445055,
“I can't reply with that”: Characterizing problematic email reply suggestions,https://dl.acm.org/doi/abs/10.1145/3411764.3445557,19,https://www.microsoft.com/en-us/research/uploads/prod/2021/02/assistiveWritingBiases-CHI.pdf,
Does clickbait actually attract more clicks? Three clickbait studies you must read,https://dl.acm.org/doi/abs/10.1145/3411764.3445753,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445753,
Mediating intimacy with dearboard: A co-customizable keyboard for everyday messaging,https://dl.acm.org/doi/abs/10.1145/3411764.3445757,15,https://inria.hal.science/hal-03603480/file/2021_CHI_Dearboard.pdf,
Designing Metamaterial Cells to Enrich Thermoforming 3D Printed Object for Post-Print Modification,https://dl.acm.org/doi/abs/10.1145/3411764.3445229,15,,
Datamations: Animated explanations of data analysis pipelines,https://dl.acm.org/doi/abs/10.1145/3411764.3445063,17,http://www.jakehofman.com/pdfs/datamations.pdf,
Communicating with motion: A design space for animated visual narratives in data videos,https://dl.acm.org/doi/abs/10.1145/3411764.3445337,14,https://xiaoyangtao.github.io/assets/pubs/2021CHI_DataVideo_Shi.pdf,
Understanding the security and privacy advice given to black lives matter protesters,https://dl.acm.org/doi/abs/10.1145/3411764.3445061,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445061,
Visual Interactive Privacy Policy: The Better Choice?,https://dl.acm.org/doi/abs/10.1145/3411764.3445465,15,,
Phonetroller: Visual representations of fingers for precise touch input with mobile phones in vr,https://dl.acm.org/doi/abs/10.1145/3411764.3445583,14,http://hci.uwaterloo.ca/~fdmmatul/pubs/CHI2021.pdf,
Exploring Approaches to Data Literacy Through a Critical Race Theory Perspective,https://dl.acm.org/doi/abs/10.1145/3411764.3445141,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445141,
"Online mingling: supporting ad hoc, private conversations at virtual conferences",https://dl.acm.org/doi/abs/10.1145/3411764.3445776,18,https://dl.acm.org/doi/pdf/10.1145/3411764.3445776,
Training and Embedding Cybersecurity Guardians in Older Communities.,https://dl.acm.org/doi/abs/10.1145/3411764.3445078,16,https://nrl.northumbria.ac.uk/id/eprint/45277/1/Nicholson.CHI21.CyberGuardians.pdf,
“in my safe space”: Social support for lgbtq users in social virtual reality,https://dl.acm.org/doi/abs/10.1145/3411763.3451673,24,,
Holobar: Rapid command execution for head-worn ar exploiting around the field-of-view interaction,https://dl.acm.org/doi/abs/10.1145/3411764.3445255,14,https://ut3-toulouseinp.hal.science/hal-03228919/file/chi21b-sub1899-cam-i38.pdf,
Integrated visualization editing via parameterized declarative templates,https://dl.acm.org/doi/abs/10.1145/3411764.3445356,19,https://arxiv.org/pdf/2101.07902,
Reducing uncertainty and offering comfort: Designing technology for coping with interpersonal racism,https://dl.acm.org/doi/abs/10.1145/3411764.3445590,18,https://www.alexandrato.com/papers/ReducingUncertaintyOfferingComfort_CHI2021.pdf,
Jetcontroller: High-speed ungrounded 3-dof force feedback controllers using air propulsion jets,https://dl.acm.org/doi/abs/10.1145/3411764.3445549,15,,
Fabricaide: Fabrication-aware design for 2d cutting machines,https://dl.acm.org/doi/abs/10.1145/3411764.3445345,15,https://dl.acm.org/doi/pdf/10.1145/3411764.3445345,
Cakevr: A social virtual reality (vr) tool for co-designing cakes,https://dl.acm.org/doi/abs/10.1145/3411764.3445503,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445503,
Mindless Attractor: A False-Positive Resistant Intervention for Drawing Attention Using Auditory Perturbation,https://dl.acm.org/doi/abs/10.1145/3411764.3445339,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445339,
Towards “avatar-friendly” 3D manipulation techniques: Bridging the gap between sense of embodiment and interaction in virtual reality,https://dl.acm.org/doi/abs/10.1145/3411764.3445379,15,https://inria.hal.science/hal-03468896/document,
An adaptive model of gaze-based selection,https://dl.acm.org/doi/abs/10.1145/3411764.3445177,15,https://dl.acm.org/doi/pdf/10.1145/3411764.3445177,
Soniband: Understanding the effects of metaphorical movement sonifications on body perception and physical activity,https://dl.acm.org/doi/abs/10.1145/3411764.3445558,15,https://hal.science/hal-03347113/document,
FlowIO development platform–The pneumatic “raspberry pi” for soft robotics,https://dl.acm.org/doi/abs/10.1145/3411763.3451513,31,https://resenv.media.mit.edu/pubs/papers/3411763.3451513.pdf,
Effective interfaces for student-driven revision sessions for argumentative writing,https://dl.acm.org/doi/abs/10.1145/3411764.3445683,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445683,
The case for “weird social” in VR/XR: a vision of social superpowers beyond meatspace,https://dl.acm.org/doi/abs/10.1145/3411763.3450377,24,https://dl.acm.org/doi/pdf/10.1145/3411763.3450377,
The design space of wearables for sports and fitness practices,https://dl.acm.org/doi/abs/10.1145/3411764.3445700,14,https://www.researchgate.net/profile/Laia-Turmo-Vidal/publication/350194848_The_Design_Space_of_Wearables_for_Sports_and_Fitness_Practices/links/60560ebf92851cd8ce57056f/The-Design-Space-of-Wearables-for-Sports-and-Fitness-Practices.pdf,
Juicy haptic design: Vibrotactile embellishments can improve player experience in games,https://dl.acm.org/doi/abs/10.1145/3411764.3445463,14,https://uwspace.uwaterloo.ca/bitstream/handle/10012/16894/Juicy_Haptic_Design_SIGCHI_2021__UWSpace_.pdf?sequence=4,
A simulation model of intermittently controlled point-and-click behaviour,https://dl.acm.org/doi/abs/10.1145/3411764.3445514,14,https://minsukchang.com/assets/pdf/chi2021-pointanclick.pdf,
” It's Just Everything Outside of the IDE that's the Problem”: Information Seeking by Software Developers with Visual Impairments,https://dl.acm.org/doi/abs/10.1145/3411764.3445090,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445090,
Smartphone usage by expert blind users,https://dl.acm.org/doi/abs/10.1145/3411764.3445074,15,https://mohitjaindr.github.io/pdfs/c32-chi-2021.pdf,
"Glinda: Supporting data science with live programming, GUIs and a Domain-specific Language",https://dl.acm.org/doi/abs/10.1145/3411764.3445267,14,,
"Understanding, detecting and mitigating the effects of coactivations in ten-finger mid-air typing in virtual reality",https://dl.acm.org/doi/abs/10.1145/3411764.3445671,14,https://dl.acm.org/doi/pdf/10.1145/3411764.3445671,
ASL sea battle: gamifying sign language data collection,https://dl.acm.org/doi/abs/10.1145/3411764.3445416,13,https://dl.acm.org/doi/pdf/10.1145/3411764.3445416,
Your photo is so funny that i don't mind violating your privacy by sharing it: effects of individual humor styles on online photo-sharing behaviors,https://dl.acm.org/doi/abs/10.1145/3411764.3445258,16,https://dl.acm.org/doi/pdf/10.1145/3411764.3445258,
Decolonizing design practices: towards pluriversality,https://dl.acm.org/doi/abs/10.1145/3411763.3441334,25,,
“Constant Pressure of Having to Perform”: Exploring player health concerns in esports,https://dl.acm.org/doi/abs/10.1145/3411764.3445733,11,https://www.researchgate.net/profile/Casper-Harteveld/publication/351418340_Constant_Pressure_of_Having_to_Perform_Exploring_Player_Health_Concerns_in_Esports/links/60f97d86169a1a0103acff20/Constant-Pressure-of-Having-to-Perform-Exploring-Player-Health-Concerns-in-Esports.pdf,
LGBTQ Persons' Pregnancy Loss Disclosures to Known Ties on Social Media: Disclosure Decisions and Ideal Disclosure Environments,https://dl.acm.org/doi/abs/10.1145/3411764.3445331,13,https://dl.acm.org/doi/pdf/10.1145/3411764.3445331,
Gesture knitter: A hand gesture design tool for head-mounted mixed reality applications,https://dl.acm.org/doi/abs/10.1145/3411764.3445766,13,https://dl.acm.org/doi/pdf/10.1145/3411764.3445766,
